{u'$date': u'2017-02-25T16:01:38.000Z'} , 835520137658773506 , IllyrianBastard , even tried to end my life at some point but i didnt give up. So whatever youre going through  youre gonna beat it
{u'$date': u'2017-02-25T16:01:39.000Z'} , 835520139458142208 , jakerittermedia , Unfortunately this will continue to happen. Over 50% of trans people attempt suicide.
{u'$date': u'2017-02-25T16:01:40.000Z'} , 835520143371403264 , jasliv_ , girl. I just gave myself an awkward hair cut 😔😔😔
{u'$date': u'2017-02-25T16:01:45.000Z'} , 835520164401668097 , louise_laroche4 , suicide social
{u'$date': u'2017-02-25T16:01:47.000Z'} , 835520174228914177 , Thrin_XD , i want to die
{u'$date': u'2017-02-25T16:01:48.000Z'} , 835520176732925952 , IndayMagalona12 , 23 A man with nothing to live for is capable of everything. KCAPinoyStar JanellaSalvador
{u'$date': u'2017-02-25T16:01:49.000Z'} , 835520183351463937 , VinylBeast , We will be closed this week-end guys. -((( I`ve been wrestling with a Kodiak bear sized cold all week ; it`s...
{u'$date': u'2017-02-25T16:01:52.000Z'} , 835520196450246657 , bnchy1946 , brave reporting abt suicide letter of ex CM ArunachalPradesh stating rots in all 3 wings of our democracy.
{u'$date': u'2017-02-25T16:01:54.000Z'} , 835520204994142208 , _AleighaMarie , I just want to let everyone know that I don't care about global warming. We're all going to die eventually and I would like to die warm.
{u'$date': u'2017-02-25T16:02:02.000Z'} , 835520236354998276 , yoooaub , I just wanna die a real nigga
{u'$date': u'2017-02-25T16:02:03.000Z'} , 835520243543990273 , kayluhhmarieee , Never thoughts of suicide  I'm too alive
{u'$date': u'2017-02-25T16:02:06.000Z'} , 835520256185630722 , suryakanthreddy , Not harakeri suicidal
{u'$date': u'2017-02-25T16:02:08.000Z'} , 835520263546617856 , glennrheedied , IF YALL ARE SUCH AARON STANS WHY DO U WANT HIS BOY TO DIE SO BAD
{u'$date': u'2017-02-25T16:02:16.000Z'} , 835520295670804480 , ThaAlmighty6 , I dont have 6 souls im just bein myself its called living making a decision.im get tired of blks/mexicans you do ignorant shit.
{u'$date': u'2017-02-25T16:02:20.000Z'} , 835520312125042688 , 8utchh , tired n ill I wanna die
{u'$date': u'2017-02-25T16:02:20.000Z'} , 835520314008293376 , HKSL2 , Twin Suicide Blasts In Two Syrian Security Offices Killed 3 Dozen -
{u'$date': u'2017-02-25T16:02:21.000Z'} , 835520315241422852 , starkador , .on suicide watch right now.
{u'$date': u'2017-02-25T16:02:21.000Z'} , 835520317070139395 , datdamnCity , Yea depression is real but I'll never in life support Suicide NEVER
{u'$date': u'2017-02-25T16:02:27.000Z'} , 835520341275463680 , MOZZAFIATOBABY , Ok i really want to die now
{u'$date': u'2017-02-25T16:02:29.000Z'} , 835520350490247169 , channamereya , 1)take part in a F1 race2)drifting3)bungee jumping only 3 ? 🙈
{u'$date': u'2017-02-25T16:02:32.000Z'} , 835520363744358401 , bebesohna1 , Suicide before you see this tear roll down my eye
{u'$date': u'2017-02-25T16:02:36.000Z'} , 835520381507219462 , QrazyLaSuave , I just want to be Vlone till I die  love is too complicated
{u'$date': u'2017-02-25T16:02:40.000Z'} , 835520395922960385 , JJMORGAN9122 , JUST REMEMBER === NOT ALL CAN DEAL WITH WAR !! WE MUST HELP THE VETS..
{u'$date': u'2017-02-25T16:02:44.000Z'} , 835520413987909632 , shawntco , *retweets this 1 147 times*
{u'$date': u'2017-02-25T16:02:48.000Z'} , 835520431293542400 , sympharahs , let's do a suicide pact please
{u'$date': u'2017-02-25T16:02:49.000Z'} , 835520435634769922 , BusterTex , enough said
{u'$date': u'2017-02-25T16:02:53.000Z'} , 835520450126098432 , JazzyCabrera13 , I don't like this at all  it's not gonna end right.
{u'$date': u'2017-02-25T16:02:55.000Z'} , 835520459596775427 , 1979mb15 , just got your book out of library my psychic life wow hairs standing on end and goosebumps and only on chapter 7 x x
{u'$date': u'2017-02-25T16:02:57.000Z'} , 835520467528208384 , shepsamelia , amelia is pregnant why would u want to die NOW
{u'$date': u'2017-02-25T16:02:58.000Z'} , 835520471047290881 , sodidyourdad , That's never understandable
{u'$date': u'2017-02-25T16:03:03.000Z'} , 835520493339955202 , birgitstauber , Life is a balance of holding on and letting go. - RumiWelcome new followers! ❤️ly week-end to my  old  ones 😉!
{u'$date': u'2017-02-25T16:03:04.000Z'} , 835520497110691840 , jaredsg_ , make me feel suicidal
{u'$date': u'2017-02-25T16:03:04.000Z'} , 835520499660750848 , Mar974988 , Suicide attacks on bases in Syria's Homs kill 42
{u'$date': u'2017-02-25T16:03:09.000Z'} , 835520517822156802 , marvellous997 , Man Ordered to Trial in Woman's Death Reported as Suicide: A western Pennsylvania man has…
{u'$date': u'2017-02-25T16:03:12.000Z'} , 835520529511645185 , lovatodinahs , i wanna DIE i'm never watching rugby again
{u'$date': u'2017-02-25T16:03:14.000Z'} , 835520540936974336 , 7Gambhir , In National Interest Govt Sud  Arrange  CBI Investigation for  Kalikho Pul Suicide Letter   1/3
{u'$date': u'2017-02-25T16:03:21.000Z'} , 835520570641035264 , Arv3llon , What would you like to happen?
{u'$date': u'2017-02-25T16:03:25.000Z'} , 835520586461941762 , raeject , jason wanna die
{u'$date': u'2017-02-25T16:03:28.000Z'} , 835520600202440704 , VOCALNewYork , 500 000 died in US from opioid epidemic btw 2000-2015  more than suicide  car accidents (or total WWII casualties)
{u'$date': u'2017-02-25T16:03:31.000Z'} , 835520610189074432 , allentien , 1 of 2 people who suicide saw a doctor in prior 30 days   please screen all your patients:
{u'$date': u'2017-02-25T16:03:33.000Z'} , 835520617885519873 , guanzonadam_ , Tired of living
{u'$date': u'2017-02-25T16:03:36.000Z'} , 835520631135416326 , JohnMcManamey , Trump's Deportation Plan Is Economic Suicide - Bloomberg View
{u'$date': u'2017-02-25T16:03:37.000Z'} , 835520635648552966 , ColleenAClancy , why would u want to question someone who bleeds for 5-7 days ; doesn't die? justdoit
{u'$date': u'2017-02-25T16:03:46.000Z'} , 835520675804741633 , kepsxavery , can u just stop?? you're making me suicidal
{u'$date': u'2017-02-25T16:03:47.000Z'} , 835520677314715648 , Elisa_Di_Napoli , What do you want to do before you die ?
{u'$date': u'2017-02-25T16:03:49.000Z'} , 835520685531353088 , jecngrey , Ah lovely  ! a day free of distractions so I can peacefully think about how much i want to die
{u'$date': u'2017-02-25T16:03:49.000Z'} , 835520687305523200 , A573R15K , 25 Delicious Ways To Commit Suicide
{u'$date': u'2017-02-25T16:03:49.000Z'} , 835520687322300416 , SC_wescola , ANOTHER PARRALLEL I 😭😭😭
{u'$date': u'2017-02-25T16:03:52.000Z'} , 835520697090764801 , zraqons , jungkook said to a fan that his full version of we don't talk anymore cover is coming out soon y'all ready to die
{u'$date': u'2017-02-25T16:04:06.000Z'} , 835520758646472704 , padajim , JIMINS  IM ENGLISH GOOD BOY  GOT ME TEARING UP HSS SO CUTE I WANT TO DIE WTF SI THSHEHDJDIX
{u'$date': u'2017-02-25T16:04:10.000Z'} , 835520772655337473 , CHNGCincinnati , As Negotiators Talk Peace In Geneva  Bombings Kill At Least 32 In Syrian City: A cluster of coordinated suicide…
{u'$date': u'2017-02-25T16:04:10.000Z'} , 835520775151104000 , lananadisco , suicide
{u'$date': u'2017-02-25T16:04:15.000Z'} , 835520793421447168 , b4ngtangirl , I want to die
{u'$date': u'2017-02-25T16:04:18.000Z'} , 835520808143499264 , sean_singkit , I wanna die
{u'$date': u'2017-02-25T16:04:24.000Z'} , 835520831337922560 , essinyc , sex asian indonasia suicide girl naked sex
{u'$date': u'2017-02-25T16:04:29.000Z'} , 835520854725378048 , TheBossUKNOWIis , BEING DEPRESSED AND HAVING DEPRESSION IS 2 DIFFERENT BALL GAMES!!!
{u'$date': u'2017-02-25T16:04:31.000Z'} , 835520862367293440 , vixlenx , Suicidal since fifteen what's good
{u'$date': u'2017-02-25T16:04:32.000Z'} , 835520865089511426 , xExoticPantherr , I added a video to a playlist  young n fly - suicide doors
{u'$date': u'2017-02-25T16:04:44.000Z'} , 835520915089862657 , Davescharacters , (Shane) Figured I'd post my Suicide Mission line-up from my first ME2 playthrough: Tunnels: Tali  Biotic Field: Samara  Escort: Mordin TBC
{u'$date': u'2017-02-25T16:04:47.000Z'} , 835520930357129216 , mzowusuaa , Been seeing it all over. What actually happened?
{u'$date': u'2017-02-25T16:04:52.000Z'} , 835520949499883522 , SZblackwell , oh look its I Want To Fuckin Die o'clock
{u'$date': u'2017-02-25T16:04:53.000Z'} , 835520954474246144 , abegail_valerio , Crush  I'm not yet ready to die. So please! Don't show me your killer smile. ❤
{u'$date': u'2017-02-25T16:04:55.000Z'} , 835520962992930816 , seventhseated , don't wanna die in a plane crash? don't get on a plane. don't wanna have kids? don't have sex easy solution
{u'$date': u'2017-02-25T16:04:57.000Z'} , 835520971310305280 , DrNandanSingh1 , Continued no7Suicide _Letter_DECDEDPADHIYEGA
{u'$date': u'2017-02-25T16:04:59.000Z'} , 835520980210479106 , SigmundBamidel , Suicidal on earliest me don't say a word to anyone until atleast 11 o'clock
{u'$date': u'2017-02-25T16:05:01.000Z'} , 835520990293671936 , cherybIossoms , I ACTUALLY LIKED DAMON IN THIS EP AND I LOW KEY DIDNT WANT HIM TO DIE
{u'$date': u'2017-02-25T16:05:03.000Z'} , 835520997067374597 , hyungcards , but this is really cute
{u'$date': u'2017-02-25T16:05:12.000Z'} , 835521033234853888 , spidergiiirl , suicidal thoughts..
{u'$date': u'2017-02-25T16:05:18.000Z'} , 835521058207838208 , _PapaDRE , I had to cut so many people off in order to get myself right
{u'$date': u'2017-02-25T16:05:19.000Z'} , 835521065573101570 , therogerbenton , I'm not even drinking it and I want to die. Just reading this gives me pain. Who do you think you are?
{u'$date': u'2017-02-25T16:05:22.000Z'} , 835521076817870854 , emc32000 , wanting sympathy for beating a woman and saying this?! Are you Kidding me. No right to say anything abo…
{u'$date': u'2017-02-25T16:05:24.000Z'} , 835521085693128704 , INKGANG925 , My love Harleen
{u'$date': u'2017-02-25T16:05:34.000Z'} , 835521124981063690 , BleiddLionel , I want to put an end to this winterHow much longingKCAPinoyStar NadineLustre
{u'$date': u'2017-02-25T16:05:37.000Z'} , 835521140248481794 , fnyancat17 , How cute 💕💕💕
{u'$date': u'2017-02-25T16:05:37.000Z'} , 835521141267550210 , espinosacowween , gonna stalk himme: no  dont want to hurt myself not this night also me: puke naman
{u'$date': u'2017-02-25T16:05:38.000Z'} , 835521143197028352 , mcantor , request denied  not enough users have blocked your account
{u'$date': u'2017-02-25T16:05:38.000Z'} , 835521141611483137 , jinyneong , this is how i wanna die
{u'$date': u'2017-02-25T16:05:40.000Z'} , 835521153234059264 , asapp_xo , OMG HTGAWM OMG OMG OMG that ENDING I WANNA DIE OMG. @HowToGetAwayABC
{u'$date': u'2017-02-25T16:05:42.000Z'} , 835521161559580673 , hxneybunny , I want to die
{u'$date': u'2017-02-25T16:05:51.000Z'} , 835521200101060609 , vw_1183_ , how true
{u'$date': u'2017-02-25T16:05:59.000Z'} , 835521232015659010 , RachLCan , My step dad just said  cash me outside how bout dat ... someone people end my life now
{u'$date': u'2017-02-25T16:06:00.000Z'} , 835521234234396672 , squishyBytes , just fucking end my life *shrugs*
{u'$date': u'2017-02-25T16:06:00.000Z'} , 835521235081654274 , PanicSongTitles , End Out Always Suicide I
{u'$date': u'2017-02-25T16:06:07.000Z'} , 835521264525651968 , bridgetsblunt , normero picture i'm suicidal
{u'$date': u'2017-02-25T16:06:08.000Z'} , 835521270041165825 , RlNNATSUME , shinjuku made me thankful I'm drowning in gold lancers (and cu)
{u'$date': u'2017-02-25T16:06:10.000Z'} , 835521279176372230 , mike55514 , man....you sure like ugly...lloyd suicide boy now this mutt ...lol
{u'$date': u'2017-02-25T16:06:15.000Z'} , 835521297065082884 , miss_chessie , Very charle.
{u'$date': u'2017-02-25T16:06:16.000Z'} , 835521302840688640 , bob_clone116 , This makes me wanna die smh
{u'$date': u'2017-02-25T16:06:17.000Z'} , 835521306351308801 , Bent_Straw_Man , muslimban religionofpeaceSuicide PUPPIES? Horror footage shows tiny dog ‘strapped with explosives by ISIS’…
{u'$date': u'2017-02-25T16:06:17.000Z'} , 835521308079325185 , orjiugo007 , Suicide attacks on 2 security centers in Syrian city of Homs killed at least 32...  by cnnbrk via @c0nvey
{u'$date': u'2017-02-25T16:06:19.000Z'} , 835521314987311104 , mkchelle333 , this is too funny. isn't that what your inauguration was? and your 'campaign rally' in FL? Poor thing. lose Bannon!…
{u'$date': u'2017-02-25T16:06:20.000Z'} , 835521320045666304 , chris_the_CZA , Amendment 13
{u'$date': u'2017-02-25T16:06:21.000Z'} , 835521322654498816 , masumaa_ , Devontei and Cav acc make me wanna die
{u'$date': u'2017-02-25T16:06:26.000Z'} , 835521345790349312 , CongiCrooks , fmr Arunacjal CM kulilKo puL's suicide NOTE indicts judiciary ; Congicrrok netas  of corruption  @INCIndia
{u'$date': u'2017-02-25T16:06:27.000Z'} , 835521347606347776 , DrPamela1 , Worth Reading Again: Suicide Happens - Guest Post by Annie Sever-Dimitri
{u'$date': u'2017-02-25T16:06:27.000Z'} , 835521349342887937 , lowkeyjjp , WHY ARE LENAS GCS ACTIVE SO EARLY IN THE DAMN MORNING I WANNA DIE
{u'$date': u'2017-02-25T16:06:29.000Z'} , 835521357987246081 , defsoulzjms , im swerving to jk i d e k anymore
{u'$date': u'2017-02-25T16:06:30.000Z'} , 835521361695010818 , Gus_casualstyle , SUICIDE SILENCE - Unanswered!!!
{u'$date': u'2017-02-25T16:06:32.000Z'} , 835521368573759489 , adriannaegras , I have been looking for my friends glasses for like 90% of my morning and I wanna die
{u'$date': u'2017-02-25T16:06:33.000Z'} , 835521375284645890 , forbesantiago , IT'S CRAZY I WANT TO DIE AND THINKING THEY'RE CAROLINE'S OTP AND SHE GOT WHAT HER OTP DID IN REAL LIFE
{u'$date': u'2017-02-25T16:06:38.000Z'} , 835521395337592833 , RobotZo , problems with my car lol. Not suicidal just yet
{u'$date': u'2017-02-25T16:06:38.000Z'} , 835521395111030784 , alltimewendy , Oh my gaod gago im ready to die
{u'$date': u'2017-02-25T16:06:49.000Z'} , 835521439251968000 , lgbtqhoweII , why is my phone SO fucking stupid it cant do anything right i hope it commits suicide
{u'$date': u'2017-02-25T16:06:53.000Z'} , 835521456486375424 , happyfreelonely , I don't want Damon to die but if I have to choose between Stefan and Damon who am I kidding I can't choose !!!
{u'$date': u'2017-02-25T16:06:53.000Z'} , 835521457346097153 , notamiracle , cant wait for this semester to end with a bang as if my life isn't fucked up as it is already with love sadistic bitch
{u'$date': u'2017-02-25T16:06:54.000Z'} , 835521460424880131 , Nihilophant , Don't commit suicide until you see this website! Our members are guaranteed to murder you! You have a match just 5 minutes away!
{u'$date': u'2017-02-25T16:06:55.000Z'} , 835521467873918978 , PsychxpathGxrl , *se suicide*
{u'$date': u'2017-02-25T16:07:03.000Z'} , 835521502023933953 , lmH5kFMnkrQVy7g , I want to take my virgin? !  Push don't be shy
{u'$date': u'2017-02-25T16:07:05.000Z'} , 835521509032669184 , brysadventure , I want to die (:
{u'$date': u'2017-02-25T16:07:05.000Z'} , 835521508428505089 , kiminjoons , see yoo : ^(
{u'$date': u'2017-02-25T16:07:06.000Z'} , 835521513583489024 , happyfreelonely , but I don't want Bonnie to die :(
{u'$date': u'2017-02-25T16:07:09.000Z'} , 835521524991930368 , BossyBravery , ~ into laughter  my mum crying while doing so and getting up to cut myself and a piece of christmas turkey.]  Clara  my ~
{u'$date': u'2017-02-25T16:07:09.000Z'} , 835521525482729473 , jungshoo00k , just end my life thanks bts jungkook army
{u'$date': u'2017-02-25T16:07:15.000Z'} , 835521550073884672 , julianhicks , Two minutes into watching  Scandal  and I wanna shoot myself.
{u'$date': u'2017-02-25T16:07:19.000Z'} , 835521568797253633 , veIvetchachki , I'm ready to die I give up on life
{u'$date': u'2017-02-25T16:07:27.000Z'} , 835521601886093312 , kyleperkins96 , filipina suicide girl nude
{u'$date': u'2017-02-25T16:07:31.000Z'} , 835521615593095169 , fuckiero1975 , i used to say i wanna die before i'm old but because of you i might think twice
{u'$date': u'2017-02-25T16:07:32.000Z'} , 835521622715035648 , hemmotionel , at least I wanna hang out with myself lol
{u'$date': u'2017-02-25T16:07:35.000Z'} , 835521634647822337 , seductivekai , i really really wanna die
{u'$date': u'2017-02-25T16:07:35.000Z'} , 835521633976725505 , PandeyChidakash , Suicide Note of ex-CM Arunachal KalikhoPul must be investigated with utmost seriousness. Truth must be revealed.…
{u'$date': u'2017-02-25T16:07:37.000Z'} , 835521643057414144 , Gus_casualstyle , berasa throwback SUICIDE SILENCE - Unanswered
{u'$date': u'2017-02-25T16:07:42.000Z'} , 835521664339312641 , tatakurakookie , BEFORE I DIE  I WANT MY WILL TO BE WRITTEN ON THAT FOREHEAD
{u'$date': u'2017-02-25T16:07:43.000Z'} , 835521667954663425 , supermodelpussy , it actually says  you dont deserve to die  annsns
{u'$date': u'2017-02-25T16:07:49.000Z'} , 835521691061190656 , taehyanne , which song do you want playing at your funeral
{u'$date': u'2017-02-25T16:07:49.000Z'} , 835521691405123585 , RoseGold_Dolan , I DID MEET THEM. AND I WANT TO MEET THEM AGAIN. BUT HES SO GORGEOUS AND I CANT TAKE IT ANYMORE
